-2.735938102071918190e-02,3.940633176396290266e-02
3.613857405888800667e-01,-8.246576352641090193e-03
4.644095385157991085e-02,-3.183854690154524492e-01
3.124861318331876858e-01,2.484629527922888048e-01
-3.324015048510377268e-02,-1.456666565694197668e-01
-2.266068785694610455e-01,-2.488926798702854604e-01
2.026680631401293342e-01,-1.125007383376038922e-01
2.298304156002301257e-01,-1.965468384204657748e-01
1.364187399642884102e-01,-3.014028575467337934e-01
1.905095397749015651e-01,-1.969777856690809459e-01
4.511400895832644031e-01,6.057046436795749944e-01
-3.065432061742001113e-01,1.447269332861000346e-01
1.811949660270123219e-01,3.502999140178522652e-01
-4.820541550939431985e-02,2.752782831300152333e-01
-3.068559802022022276e-02,-7.827560902941485543e-02
-1.122987844780925087e-01,-3.082695779352959686e-01
-6.624758513797759929e-02,-2.603412569724971801e-02
-2.943257793459441718e-01,-1.832022067355238981e-01
-2.592258053213576385e-01,1.860733051609568534e-01
1.869769357978140201e-01,1.582524842576580326e-01
-4.317776110860063049e-02,-4.266877741427983484e-01
1.296096786886194174e-01,2.115882071898430028e-01
-9.222502143546161546e-02,9.446510327597155976e-03
2.793428447575915796e-02,-8.150503625514997352e-02
-7.022696775101859579e-02,-4.106837129796403474e-01
-4.932443682429880211e-02,3.426931767826109643e-01
-2.347289452296761891e-01,3.534813452101091130e-02
6.988971959235250331e-02,-3.615193266471505851e-01
-5.353851041845328340e-02,-3.732227579864891842e-01
-2.540715468052202053e-01,-1.202968302373756126e-01
1.299580118924837865e-02,-1.312365830418987106e-02
-2.066403375739034320e-02,-8.463957056175154536e-02
3.512888903513731315e-02,-4.866157737660413152e-01
-3.278783093589145436e-01,6.001093694115266358e-02
-4.808048603138589394e-01,1.235064772561102808e+00
-7.830196944882429622e-02,-1.377666972105130172e-01
-1.517814830245786673e-02,7.266871773297851889e-02
-7.189784467515236699e-02,-6.877693405131897475e-02
1.044939094626184256e-01,-9.831495302521775503e-02
1.902506917500776107e-01,-2.414627879234459706e-01
8.086951452637321236e-02,2.544571951335911075e-01
-4.330800934571341423e-04,-4.486760842863911636e-01
8.641565154658812156e-03,3.459871703912244523e-01
9.225166439948867189e-03,-2.669877521567954326e-01
4.791322450545126149e-02,-2.152170041639604866e-04
-1.993776616631494913e-01,2.746266947326208574e-01
-2.937618980126133206e-01,-1.122766466441420530e-01
-4.256379268814254602e-02,3.308981155356042758e-01
2.517217681721815592e-01,3.883989371348063602e-02
6.479774167877014324e-02,3.399200632168352110e-01
2.767389229977182952e-01,-1.177225713265131590e+00
-3.323626599920113112e-01,-4.907193141146194010e-02
1.563830945487606691e-02,2.711305219308118297e-01
1.709553923522872942e-01,-2.747925871630281791e-01
2.136087755780334829e-01,4.564295533990452014e-02
-5.625180394699408164e-03,4.122304981321640166e-02
-6.579406680748504932e-02,9.609751172084995963e-02
2.024240298752226219e-01,3.527536229329934492e-01
8.300423846310260936e-03,-3.439686628119227874e-01
-4.389398167562300612e-01,-9.183358320961410026e-01
-2.096822866862600721e-01,3.341271547070313597e-01
1.390893109379978849e-02,1.000094226653276269e-01
4.215814377739786345e-02,-5.411406876090663065e-02
1.451674636306798660e-01,2.556377182613403520e-01
1.443756370222483154e-01,-2.250998240800710648e-01
3.848660914961691826e-01,1.218099211639876028e-01
2.086425450037996676e-01,4.737881545538908529e-02
-2.645328402649658184e-01,1.017024912754238841e-01
-2.096376111324085023e-01,3.129879592139981348e-01
1.006538967036863241e-01,-1.325796567321829190e-02
3.888054574166346922e-01,8.572496166324801159e-01
3.202450546093123240e-02,3.183207111261082134e-01
-2.682657222650089435e-01,1.826767978352165575e-02
-5.148772820685963703e-02,-3.113307345580322849e-01
-1.845157139884743280e-01,-2.070572253627883386e-01
2.159854710187115445e-01,-1.958265178611689750e-01
1.929887978368689805e-01,3.807749867857745940e-02
1.010123225967155952e-01,8.357216362617314598e-02
6.162917959159722181e-02,-6.296714292346598796e-02
2.014005909081315882e-01,-3.927757603441181522e-01
